CA,ผลการวิเคราะห์,ระดับความเสี่ยง,ความน่าจะเป็น,คำอธิบายพฤติกรรม,แนวทางดำเนินการ,num_valid_months,ลักษณะการใช้ไฟฟ้า,TRSG,MRU
20013492721,ปกติ,ปานกลาง,0.9940460683461336,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F08201,FPAY0051
20013493163,ปกติ,ปานกลาง,0.9993172809058789,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F07101,FSSA0350
20013494116,ปกติ,ปานกลาง,0.9877576994735775,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F13202,FPHT0080
20013494231,ปกติ,ปานกลาง,0.994890041356433,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F15101,FPTC0055
20013496093,ปกติ,ปานกลาง,0.9997687513491181,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36324
20013496723,ปกติ,ปานกลาง,0.9997806461367144,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F06101,FPCG0044
20013497104,ปกติ,ปานกลาง,0.9999099874276033,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02401,FNBD0052
20013497322,ปกติ,ปานกลาง,0.9994276900394998,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F12106,FPDR0006
20013498417,ปกติ,ปานกลาง,0.9998716904922992,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04101,FSRN0067
20013498644,ปกติ,ปานกลาง,0.9996381735048232,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02501,FBNG0210
20013498976,ปกติ,ปานกลาง,0.9998668077439802,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F09101,FCHC0045
20013499262,ปกติ,ปานกลาง,0.9986147801454258,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F06107,FKMU0357
20013499719,ปกติ,ปานกลาง,0.9978679769892616,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04101,FSRN0068
20013500041,ปกติ,ปานกลาง,0.9619943117852827,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02501,FBNG0210
20013501947,ปกติ,ปานกลาง,0.998921379070108,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F07201,FSUN0053
20013502056,ปกติ,ปานกลาง,0.999099529153767,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02306,FNSN0308
20013502542,ปกติ,ปานกลาง,0.999893243332963,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F12106,FPDR0006
20013503985,ปกติ,ปานกลาง,0.9933057155271379,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02101,FCYP0526
20013504412,ปกติ,ปานกลาง,0.9995216006284774,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F10202,FMYA0250
20013504482,ปกติ,ปานกลาง,0.9993629264299673,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F08105,FKSM0017
20013505002,ปกติ,ปานกลาง,0.99982679749885,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04101,FSRN0274
20013505396,ปกติ,ปานกลาง,0.9414425469517479,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F06107,FKMU0358
20013505581,ปกติ,ปานกลาง,0.9994439154051028,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03301,FKSA0066
20013505896,ปกติ,ปานกลาง,0.9974027359790625,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02501,FBNG0211
20013506231,ละเมิด,สูง,0.930000402782333,พฤติกรรมการใช้ไฟผิดปกติชัดเจน,ตรวจสอบภาคสนามทันที,6,ปัจจุบันยังใช้ไฟฟ้า,F03101,FBRR0057
20013507027,ปกติ,ปานกลาง,0.9998318650645728,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F02402,FPDC0318
20013507085,ปกติ,ปานกลาง,0.9993098626270476,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F12101,FPRS0063
20013507398,ปกติ,ปานกลาง,0.9616474250385605,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F13102,FCPK0032
20013507547,ปกติ,ปานกลาง,0.9965992378108143,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F01701,FNOT0052
20013507767,ละเมิด,ปานกลาง,0.4224509962505961,พฤติกรรมมีแนวโน้มผิดปกติ,ส่งเจ้าหน้าที่ตรวจสอบ,3,ปัจจุบันยังใช้ไฟฟ้า,F07301,FDAN0061
20013508312,ปกติ,ปานกลาง,0.9638189365397961,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03601,FPUS0074
20013508396,ปกติ,ปานกลาง,0.9997363402514784,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F09101,FCHC0046
20013508494,ปกติ,ปานกลาง,0.9667838422467767,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F13202,FPHT0084
20013508549,ปกติ,ปานกลาง,0.6070567123272163,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,3,ปัจจุบันยังใช้ไฟฟ้า,F04301,FSIP0068
20013508661,ปกติ,ปานกลาง,0.9999239032592362,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F04104,FCPR0044
20013508662,ปกติ,ปานกลาง,0.9303254167058008,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F03201,FKUM0059
20013509091,ละเมิด,สูง,0.8808253328630369,พฤติกรรมการใช้ไฟผิดปกติชัดเจน,ตรวจสอบภาคสนามทันที,6,ปัจจุบันยังใช้ไฟฟ้า,F02401,FNBD0052
